Sample,Year,Area,pH_(input),Temperature,logfO2,HCO3-_(input),SiO2_(input),F-_(input),Cl-_(input),Br-_(input),SO4-2_(input),NO2-_(input),NO3-_(input),Li+_(input),Na+_(input),NH4+_(input),K+_(input),Mg+2_(input),Ca+2_(input),Fe+2_(input),HS-_(input),Pressure,Br-,Br3-,BrO-,BrO3-,BrO4-,Ca+2,CaCl+,CaCl2,CaCO3,CaF+,CaHCO3+,CaHSiO3+,CaOH+,CaSO4,Cl-,ClO-,ClO2-,ClO3-,ClO4-,CO,CO2,CO3-2,F-,Fe+2,Fe+3,FeCl+,FeCl+2,FeCl2,FeF+,FeF+2,FeO,FeO+,FeO2-,FeOH+,FeOH+2,H+,H2,H2N2O2,H2O,H2O2,H2S,HBrO,HCl,HClO,HClO2,HCO3-,HF,HF2-,HFeO2,HFeO2-,HN2O2-,HNO2,HNO3,HO2-,HS-,HSiO3-,HSO3-,HSO4-,HSO5-,K+,KBr,KCl,KHSO4,KOH,KSO4-,Li+,LiCl,LiOH,Mg+2,MgCl+,MgCO3,MgF+,MgHCO3+,MgHSiO3+,MgOH+,MgSO4,N2,N2O2-2,Na+,NaBr,NaCl,NaF,NaHSiO3,NaOH,NaSO4-,NH3,NH4+,NO2-,NO3-,O2,OCN-,OH-,S2O5-2,S2O6-2,S2O8-2,SiF6-2,SiO2,SO2,SO3-2,SO4-2,pH,akermanite,amorphous-silica,andradite,anhydrite,anthophyllite,antigorite,aragonite,artinite,brucite,calcite,chalcedony,chrysotile,coesite,cristobalite,"cristobalite,alpha","cristobalite,beta",diopside,dolomite,enstatite,fluorite,forsterite,goethite,gypsum,halite,hematite,hisingerite,huntite,hydromagnesite,larnite,magnesite,magnetite,merwinite,Mg-cronstedtite,monticellite,nesquehonite,periclase,portlandite,pyrite,quartz,sepiolite,sylvite,talc,tremolite,wollastonite,DEFAULT,HS-/SO4-2,NH4+/NO3-,NO2-/NO3-,charge imbalance,charge imbalance % of mean charge,charge imbalance % of total charge,ionic strength,mean charge,sigma(mz) anions,sigma(mz) cations,stoichiometric ionic strength,total charge,CH4(g),CO(g),CO2(g),H2(g),H2O(g),H2S(g),N2(g),NH3(g),O2(g),S2(g),SO2(g),Br-_total,Ca+2_total,Cl-_total,F-_total,Fe+2_total,H+_total,HCO3-_total,HS-_total,K+_total,Li+_total,Mg+2_total,Na+_total,NH4+_total,NO2-_total,NO3-_total,OH-_total,SiO2_total,SO4-2_total
120118Z,,,11.4,30.6,-6.0,0.00011812,2.96e-06,,0.009851274,1.44e-06,6.37e-06,6.26e-07,6.61e-05,3.16e-06,0.012111544,5.81e-05,0.000273323,7.04e-07,0.0015,,7.56e-06,1.216144822162933,-5.8969,-38.017,-21.1766,-36.2163,-56.3696,-3.0776,-5.4016,-7.8495,-4.1951,,-7.6252,-7.8275,-4.266,-6.4003,-2.0625,-21.4258,-33.7503,-32.4702,-35.4479,-53.3531,-10.6872,-4.5033,,,,,,,,,,,,,,-11.4,-40.7604,-63.2864,-0.000210422,-20.776,-9.6501,-24.0542,-14.1923,-25.3119,-43.1171,-5.6111,,,,,-58.872,-14.4727,-16.8782,-20.9699,-5.1755,-5.7779,-50.9203,-14.8037,-38.1541,-3.624,-11.2094,-8.1553,-21.827,-6.4663,-8.1852,-5.5579,-9.111,-7.6324,-6.5649,-8.7477,-8.0506,,-11.1196,-11.0767,-6.6425,-9.7655,-16.3717,-58.3877,-1.9763,-9.1985,-4.7946,,-5.9841,-4.6063,-6.7107,-4.2382,-6.561,-6.2564,-4.2349,-8.9294,-71.4068,-2.4266,,-79.5223,-60.0502,,-7.6666,-60.3971,-46.7659,-5.4598,11.4,-5.56632,-6.94103,,-5.77723,,73.63243,1.11965,-5.25298,0.40333,1.31985,-5.57751,4.15589,-6.31404,-5.95583,-5.95583,-6.55334,0.18881,-0.52292,-3.43256,,-3.30717,,-5.65684,-7.82551,,,,,-8.8778,-4.06142,,-9.76922,,-0.89929,-7.85722,-6.42562,-3.35916,,-5.20728,,-9.14813,-3.50744,-0.6294,-1.99657,0.447,-0.527,0.038,0.193,0.00088572298075,6.0216,3.0108,0.0161361,0.014709135393,-0.014266273902,0.015151996883,0.0165117,0.029418270785,-137.64707,-50.31957,-9.1586,-37.64741,-1.44676,-8.60881,-13.15962,-60.31521,-6,-31.7182,-60.48808,1.44e-06,0.0015,0.00985127,,,,0.00011812,7.56e-06,0.000273323,3.16e-06,7.04e-07,0.0121115,5.81e-05,6.26e-07,6.61e-05,0.00450391,2.96e-06,6.37e-06
120129H,,,11.4,38.2,-6.0,4.33e-05,2.89e-06,,0.003406207,2.72e-07,9.97e-07,,,3.61e-06,0.003792105,,9.76e-05,5.06e-07,0.00141,,,1.145444996344055,-6.6106,-40.3637,-21.7744,-36.7002,-56.5149,-3.0776,-5.8158,-8.7651,-4.5832,,-8.1271,-7.6831,-3.9397,-7.1336,-2.5133,-21.6253,-33.776,-32.6538,-35.7376,-52.6659,-11.2346,-4.9631,,,,,,,,,,,,,,-11.4,-39.568,,-0.000118476,-20.3778,,-24.7279,-14.6738,-25.5636,-43.0761,-6.1266,,,,,,,,-20.4464,,-5.6497,-50.4779,-15.4706,-38.3392,-4.0599,-12.2963,-8.9548,-22.8368,-6.6378,-9.3647,-5.4926,-9.4728,-7.3338,-6.8023,-9.4244,-8.7054,,-11.8565,-11.1883,-6.6123,-10.7345,,,-2.4699,-10.3687,-5.715,,-6.4378,-4.867,-7.9407,,,,,-8.9751,,-2.1961,,-79.5012,-60.7634,,-7.6101,-59.8761,-46.3696,-6.2202,11.4,-4.14314,-7.1531,,-6.88017,,82.18843,0.57353,-6.01489,0.74091,0.77832,-5.82125,4.71548,-6.55949,-6.19573,-6.19573,-6.78173,0.82559,-1.97352,-3.27688,,-2.74986,,-6.85883,-9.38514,,,,,-7.63506,-4.96437,,-7.60129,,-0.00165,-8.90722,-6.02406,-2.65546,,-5.45105,,,-3.38509,0.76959,-1.50225,0.421,,,,-0.0039760500036,-46.7563,-23.3781,0.00977532,0.0085037744836,-0.010491799485,0.0065157494818,0.0101139,0.017007548967,-134.35829,-49.59152,-9.62514,-36.44178,-1.26203,,,,-6,,-59.85852,2.72e-07,0.00141,0.00340621,,,,4.33e-05,,9.76e-05,3.61e-06,5.06e-07,0.00379211,,,,0.00723861,2.89e-06,9.97e-07
140110C,,,11.4,27.0,-6.0,5.31e-05,4.26e-06,,0.00745,7.84e-06,1.08e-05,,4.65e-07,3.6e-07,0.00791,1.98e-05,0.00022,1.3e-06,0.00196,1.31e-05,1.37e-05,1.2383597218935434,-5.1561,-35.689,-20.4927,-35.5883,-55.9073,-2.9262,-5.3822,-7.92,-4.4858,,-7.8566,-7.479,-4.2751,-6.019,-2.1789,-21.6655,-34.0751,-32.7174,-35.6428,-54.3185,-11.0475,-4.9123,,-23.8572,-29.1031,-26.1844,-29.7898,-36.2643,,,-21.3364,-11.8704,-4.9368,-21.7135,-19.8606,-11.4,-41.3445,-68.3234,-0.000155575,-20.9718,-9.3409,-23.3315,-14.2911,-25.5244,-43.4728,-5.9902,,,-6.7814,-18.711,-63.9454,,-19.0614,-21.2293,-4.9127,-5.5754,-51.2666,-14.6055,-38.1912,-3.7126,-10.5871,-8.4022,-21.761,-6.6862,-8.0388,-6.4959,-10.1756,-8.6859,-6.238,-8.5405,-8.1517,,-11.1767,-10.5437,-6.4463,-9.2098,-20.9126,-63.5196,-2.1559,-8.6542,-5.1011,,-5.9163,-4.9014,-6.6588,-4.7063,-6.9218,,-6.3829,-8.9049,-74.8979,-2.5417,,-79.7924,-59.9593,,-7.4297,-60.7792,-47.0923,-5.2186,11.4,-4.80034,-6.47416,20.06453,-5.22317,,95.91194,0.71988,-5.18258,0.53183,0.91793,-5.09479,5.49067,-5.83051,-5.47491,-5.47491,-6.0781,1.11863,-1.07225,-2.85028,,-2.62629,7.09678,-5.05657,-8.12867,14.05453,7.17975,,,-8.68236,-4.21168,-1.49725,-9.14758,17.30337,-0.46007,-7.9379,-6.32692,-3.47967,28.49665,-4.72455,,-9.27173,-1.23052,3.50565,-1.65512,0.46,-0.517,0.036,,0.0011452931731,10.1122,5.0561,0.0132173,0.011325904288,-0.010753257702,0.011898550875,0.0135115,0.022651808577,-139.8926,-51.30746,-9.56029,-38.23935,-1.53772,-8.33698,-17.72139,-63.38843,-6,-31.27867,-60.92511,7.84e-06,0.00196,0.00745,,1.31e-05,,5.31e-05,1.37e-05,0.00022,3.6e-07,1.3e-06,0.00791,1.98e-05,,4.65e-07,0.00340696,4.26e-06,1.08e-05
140112K,,,11.4,26.9,-6.0,3.57e-05,3.88e-06,,0.00716,7.83e-06,1.84e-05,1.09e-07,1.1e-07,3.75e-07,0.00759,2.27e-05,0.000211,2.24e-06,0.00189,1.22e-05,1.67e-05,1.2388505723794465,-5.156,-35.6855,-20.4941,-35.5913,-55.915,-2.937,-5.4099,-7.9634,-4.6618,,-8.0309,-7.5255,-4.2904,-5.7949,-2.1954,-21.6854,-34.0975,-32.7376,-35.6615,-54.4984,-11.2104,-5.0765,,-23.883,-29.1231,-26.2269,-29.8265,-36.3288,,,-21.3689,-11.895,-4.9671,-21.7422,-19.883,-11.4,-41.3609,-69.5948,-0.000150348,-20.9773,-9.2529,-23.3319,-14.3071,-25.5436,-43.496,-6.1536,,,-6.8093,-18.7448,-65.2179,-15.1958,-19.6878,-21.2366,-4.8261,-5.611,-51.0477,-14.3714,-37.9637,-3.7299,-10.6051,-8.4372,-21.5454,-6.7072,-7.8209,-6.4775,-10.1739,-8.6707,-5.998,-8.317,-8.0765,,-11.1002,-10.3391,-6.21,-8.7348,-22.1701,-64.7938,-2.173,-8.6717,-5.135,,-5.9677,-4.9218,-6.4409,-4.647,-6.8594,-7.0105,-7.0082,-8.9042,-75.7138,-2.545,,-79.3428,-59.4996,,-7.4643,-60.5614,-46.873,-4.9833,11.4,-4.6168,-6.51781,19.79222,-4.91467,,109.817,0.47837,-4.75652,0.8523,0.67636,-5.138,6.36521,-5.8737,-5.51817,-5.51817,-6.12151,1.32742,-1.21071,-2.57382,,-2.03019,7.06235,-4.74678,-8.17182,13.98475,7.02526,,,-8.77494,-4.10865,-1.60421,-8.98874,17.83135,-0.20829,-7.83293,-6.00727,-3.50368,28.71642,-4.76776,,-9.31365,-0.44304,4.71067,-1.72295,0.46,-0.516,0.031,0.142,0.0010175738102,9.2959,4.6479,0.0127819,0.010946506239,-0.010437719333,0.011455293144,0.013047,0.021893012477,-140.10845,-51.48796,-9.72432,-38.25599,-1.54027,-8.25002,-18.97952,-64.03977,-6,-31.03306,-60.70882,7.83e-06,0.00189,0.00716,,1.22e-05,,3.57e-05,1.67e-05,0.000211,3.75e-07,2.24e-06,0.00759,2.27e-05,1.09e-07,1.1e-07,0.00335813,3.88e-06,1.84e-05
140112M,,,11.4,28.2,-6.0,5.19e-05,5.6e-06,,0.00736,7.91e-06,1.07e-05,,5.81e-08,3.46e-07,0.00789,2.11e-05,0.000217,6.71e-07,0.00198,8.77e-06,1.61e-05,1.2319168107395373,-5.1526,-35.7141,-20.47,-35.5469,-55.8102,-2.9245,-5.3809,-7.9334,-4.491,,-7.882,-7.3523,-4.2194,-6.0192,-2.1845,-21.6296,-34.0107,-32.6791,-35.622,-54.1501,-11.0822,-4.9302,,-24.085,-29.4007,-26.4157,-30.0901,-36.435,,,-21.4845,-12.1123,-5.111,-21.9056,-20.1285,-11.4,-41.1484,-69.8819,-0.000157102,-20.9059,-9.2869,-23.322,-14.3028,-25.4978,-43.3982,-6.0184,,,-6.9837,-18.8431,-65.4916,,-19.9533,-21.142,-4.8429,-5.4521,-51.075,-14.5969,-38.1036,-3.7189,-10.5799,-8.4001,-21.7441,-6.6483,-8.0487,-6.5137,-10.1956,-8.6648,-6.54,-8.8472,-8.4654,,-11.5055,-10.7238,-6.7045,-9.5134,-22.6378,-65.046,-2.1574,-8.6465,-5.1047,,-5.8096,-4.864,-6.6627,-4.6785,-6.93,,-7.2865,-8.9132,-75.506,-2.5029,,-79.5511,-59.8393,,-7.3179,-60.5758,-46.9072,-5.2242,11.4,-4.64838,-6.36607,20.07928,-5.23166,,84.73093,0.711,-5.9505,0.22404,0.90977,-4.99205,4.77813,-5.72804,-5.37157,-5.37157,-5.97284,1.1435,-1.51093,-3.04574,,-3.11964,6.771,-5.08034,-8.17459,13.41399,6.72427,,,-8.33885,-4.64125,-2.4306,-8.875,16.14964,-0.53534,-8.39055,-6.62485,-3.36728,28.16966,-4.62181,,-9.34208,-1.72987,3.05655,-1.43278,0.456,-0.521,0.025,,0.00094181395039,8.2365,4.1182,0.0133369,0.011434651319,-0.010963744343,0.011905558294,0.0136366,0.022869302637,-139.29391,-51.13129,-9.581,-38.04049,-1.50712,-8.27029,-19.4395,-63.98128,-6,-31.15181,-60.70318,7.91e-06,0.00198,0.00736,,8.77e-06,,5.19e-05,1.61e-05,0.000217,3.46e-07,6.71e-07,0.00789,2.11e-05,,5.81e-08,0.00370815,5.6e-06,1.07e-05
140113O,,,11.4,28.4,-6.0,5.72e-05,3.68e-06,,0.00792,5.94e-06,3.84e-06,,1.83e-07,2.01e-06,0.0094,3.36e-05,0.000252,1.07e-06,0.00209,1.06e-05,5.84e-06,1.2307460900326004,-5.279,-36.0993,-20.5933,-35.667,-55.9212,-2.9091,-5.335,-7.8591,-4.4451,,-7.8394,-7.5413,-4.1951,-6.4587,-2.1548,-21.593,-33.9694,-32.6421,-35.5879,-54.0904,-11.0562,-4.9015,,-24.0133,-29.3406,-26.3139,-29.9998,-36.2926,,,-21.3997,-12.043,-5.0305,-21.828,-20.0635,-11.4,-41.1159,-68.8481,-0.000173911,-20.895,-9.7319,-23.4474,-14.274,-25.4627,-43.3551,-5.9914,,,-6.9078,-18.7556,-64.4558,,-19.4551,-21.1275,-5.2853,-5.6568,-51.4978,-15.05,-38.5436,-3.6563,-10.6421,-8.3055,-22.1323,-6.5784,-8.4413,-5.7516,-9.4032,-7.8962,-6.3451,-8.6224,-8.2408,,-11.2833,-10.7338,-6.5023,-9.7733,-21.6317,-64.0069,-2.0835,-8.6982,-5.0005,,-5.943,-4.7837,-7.0438,-4.4764,-6.7339,,-6.7902,-8.9146,-74.929,-2.4965,,-80.4202,-60.7285,,-7.5245,-60.9966,-47.3311,-5.6797,11.4,-4.86457,-6.65869,19.51438,-5.83943,,88.53231,0.77413,-5.35869,0.51078,0.97302,-5.28555,5.05226,-6.02159,-5.66497,-5.66497,-6.26593,0.88529,-1.1376,-3.05088,,-2.83636,6.86769,-5.69072,-8.0377,13.60925,6.32906,,,-8.55055,-4.33102,-2.13314,-9.05025,16.6248,-0.49961,-8.08423,-6.33644,-3.3277,27.0135,-4.91531,,-9.22368,-2.04145,2.22864,-1.68551,0.455,-0.522,0.027,,0.0020890402049,16.5623,8.2812,0.0146134,0.012613213035,-0.011568692932,0.013657733137,0.0149519,0.025226426069,-139.16289,-51.07034,-9.55272,-38.00752,-1.50206,-8.71316,-18.43218,-63.43348,-6,-32.0389,-61.12089,5.94e-06,0.00209,0.00792,,1.06e-05,,5.72e-05,5.84e-06,0.000252,2.01e-06,1.07e-06,0.0094,3.36e-05,,1.83e-07,0.00380507,3.68e-06,3.84e-06
140114T,,,11.4,27.2,-6.0,4.19e-05,1.84e-06,,0.00689,4.43e-06,1.35e-05,1.16e-06,6.16e-07,1.56e-06,0.00797,3.06e-05,0.000215,1.83e-06,0.00191,1.31e-05,1.77e-05,1.2373564340636654,-5.4036,-36.4373,-20.7369,-35.8294,-56.1391,-2.9344,-5.423,-7.9957,-4.5904,,-7.9646,-7.8515,-4.2743,-5.9274,-2.2124,-21.692,-34.0969,-32.7435,-35.6718,-54.3857,-11.1486,-5.0105,,-23.8656,-29.1232,-26.226,-29.8429,-36.3283,,,-21.3316,-11.8812,-4.9363,-21.716,-19.8758,-11.4,-41.3117,-68.0366,-0.000151922,-20.9608,-9.2319,-23.578,-14.3256,-25.5524,-43.4928,-6.0902,,,-6.7855,-18.7035,-63.6566,-14.1715,-18.9369,-21.2147,-4.801,-5.94,-51.1344,-14.5039,-38.0764,-3.722,-10.8423,-8.4427,-21.6664,-6.6882,-7.9486,-5.8587,-9.5712,-8.0422,-6.09,-8.4257,-8.1008,,-11.1284,-10.7604,-6.2909,-8.9618,-20.6537,-63.2274,-2.152,-8.8968,-5.13,,-6.2795,-4.891,-6.5551,-4.5172,-6.7387,-5.9837,-6.2603,-8.9063,-74.8212,-2.5352,,-79.5517,-59.7389,,-7.7962,-60.6451,-46.9612,-5.1193,11.4,-5.58425,-6.98553,18.52527,-5.09858,,89.1475,0.57581,-4.8957,0.75342,0.77399,-5.60707,5.13178,-6.34283,-5.98709,-5.98709,-6.58995,0.3252,-1.14599,-3.13937,,-2.69215,7.08321,-4.93452,-8.17532,14.02923,6.12651,,,-9.17782,-4.14132,-1.53064,-9.92304,17.20892,-0.74079,-7.87137,-6.10369,-3.47262,28.75789,-5.23682,,-9.33962,-2.61268,0.53672,-2.15912,0.459,-0.518,0.035,0.133,0.0016344015227,14.7866,7.3933,0.0129007,0.011053280081,-0.01023607932,0.011870480843,0.0131882,0.022106560163,-139.88775,-51.37327,-9.65902,-38.2061,-1.53259,-8.22577,-17.46127,-63.21385,-6,-31.05731,-60.78784,4.43e-06,0.00191,0.00689,,1.31e-05,,4.19e-05,1.77e-05,0.000215,1.56e-06,1.83e-06,0.00797,3.06e-05,1.16e-06,6.16e-07,0.00344981,1.84e-06,1.35e-05
140114U,,,11.4,21.7,-6.0,0.000174863,7.43e-06,1.17e-06,0.00472,4.58e-06,0.000176,1.36e-07,2.62e-05,1.62e-06,0.00809,1.19e-05,0.00022,1.61e-05,0.00117,1.79e-07,3.41e-06,1.253625453776259,-5.384,-36.2069,-20.8066,-35.9869,-56.5563,-3.1509,-5.8203,-8.5082,-4.0856,-8.4462,-7.3622,-7.489,-4.7434,-5.0099,-2.3714,-22.0447,-34.5831,-33.1077,-35.9537,-54.4805,-10.2941,-4.2393,-5.9777,-25.4737,-30.4052,-28.0009,-31.2952,-38.57,-30.0152,-30.4134,-23.3128,-13.4254,-6.7979,-23.4907,-21.2967,-11.4,-42.2278,-65.9284,-0.000124969,-21.2689,-9.8659,-23.5849,-14.454,-25.8607,-44.0251,-5.269,-14.2307,-20.8424,-8.5165,-20.7596,-61.6071,-15.0489,-17.3567,-21.6249,-5.5113,-5.3555,-50.9041,-13.4184,-37.359,-3.7063,-10.8529,-8.651,-20.6312,-6.881,-6.7905,-5.8364,-9.7222,-8.2028,-5.0895,-7.5864,-6.3566,-9.7042,-9.3108,-9.1665,-5.4949,-6.8288,-17.7644,-61.2733,-2.1399,-8.8905,-5.2922,-9.1223,-5.6108,-5.0621,-5.4064,-4.9287,-6.9818,-6.9098,-4.6264,-8.8653,-73.8781,-2.7186,,-78.4289,-58.0486,-62.1439,-7.1585,-60.4677,-46.7031,-3.9696,11.4,-4.24537,-5.9022,15.13493,-3.82266,-1.08363,167.08009,1.26958,-1.56864,1.6013,1.46449,-4.49852,9.86803,-5.23305,-4.88128,-4.88128,-5.49307,2.52683,1.88904,-1.2265,-6.78463,0.02372,4.96678,-3.58936,-8.20553,9.74628,4.15317,-6.09187,,-9.73378,-1.80107,-8.08032,-9.41743,15.7317,0.34064,-5.42601,-5.30039,-4.26464,25.61014,-4.12827,-3.61105,-9.28293,4.30585,11.85618,-1.87936,0.478,-0.489,0.067,0.223,0.0030773544748,34.5229,17.2615,0.01023,0.0089139450639,-0.0073752678265,0.010452622301,0.0105197,0.017827890128,-141.99731,-51.50626,-8.87145,-39.13623,-1.67597,-8.92031,-14.60723,-63.03222,-6,-31.6604,-60.69854,4.58e-06,0.00117,0.00472,1.17e-06,1.79e-07,,0.000174863,3.41e-06,0.00022,1.62e-06,1.61e-05,0.00809,1.19e-05,1.36e-07,2.62e-05,0.00233636,7.43e-06,0.000176
140114V,,,11.4,24.4,-6.0,0.000230632,2.75e-06,4.04e-07,0.00698,4.65e-06,1.77e-05,8.62e-07,1.28e-06,1.63e-06,0.00843,2.03e-05,0.000218,5.6e-06,0.00171,1.56e-05,8.31e-06,1.2486832828013208,-5.3816,-36.2855,-20.76,-35.8968,-56.3377,-3.0038,-5.4971,-8.0414,-3.8882,-8.758,-7.2138,-7.7672,-4.471,-5.8782,-2.2057,-21.7831,-34.2554,-32.8405,-35.7273,-54.027,-10.3105,-4.2134,-6.4441,-23.6624,-28.7554,-26.0206,-29.4746,-36.2718,-28.6698,-29.1988,-21.3166,-11.6454,-4.8605,-21.5969,-19.578,-11.4,-41.7743,-67.9853,-0.000150728,-21.1162,-9.5214,-23.5697,-14.304,-25.6214,-43.675,-5.2684,-14.6758,-21.7423,-6.6436,-18.7264,-63.6347,-14.2752,-18.6457,-21.4213,-5.1285,-5.7831,-51.4722,-14.41,-38.1686,-3.7148,-10.8364,-8.4619,-21.599,-6.7859,-7.8187,-5.8382,-9.5516,-8.1138,-5.5819,-7.9125,-6.8099,-10.6611,-9.8011,-10.0914,-5.8861,-8.3359,-20.2084,-63.2532,-2.1265,-8.8623,-5.1058,-9.5646,-6.061,-4.9577,-6.4098,-4.6961,-6.8325,-6.1117,-5.9417,-8.886,-74.4442,-2.6274,,-79.8928,-59.7937,-65.5172,-7.6122,-61.0101,-47.2844,-4.9925,11.4,-5.16636,-6.62215,19.1595,-5.0128,-9.7066,122.64218,1.53779,-2.63796,1.18969,1.7343,-5.231,7.18025,-5.96614,-5.61242,-5.61242,-6.21979,1.12822,1.56705,-2.34929,-7.94592,-1.48875,7.38702,-4.81332,-8.04637,14.61127,7.508,-7.58482,,-9.54085,-2.39078,-0.72148,-9.87522,19.04033,-0.31983,-6.0672,-5.69025,-3.82248,28.62015,-4.86076,-9.71506,-9.19393,0.17009,4.92436,-2.15081,0.469,-0.507,0.047,0.154,0.0018920483399,17.5032,8.7516,0.0124623,0.010809735009,-0.0098637108392,0.011755759179,0.0129352,0.021619470018,-140.5453,-51.03335,-8.85444,-38.67552,-1.6049,-8.54553,-17.03346,-63.62842,-6,-31.54274,-61.19701,4.65e-06,0.00171,0.00698,4.04e-07,1.56e-05,,0.000230632,8.31e-06,0.000218,1.63e-06,5.6e-06,0.00843,2.03e-05,8.62e-07,1.28e-06,0.00297874,2.75e-06,1.77e-05
120111B,,,11.4,29.4,-6.0,9.1e-05,4.46e-06,4.21e-08,0.006391397,2.12e-06,1.29e-05,1.35e-06,6.61e-05,2.25e-06,0.007376577,1.53e-05,0.000200767,1.32e-06,0.00171,,5.41e-06,1.224492952199011,-5.7227,-37.4596,-21.0212,-36.0793,-56.2875,-2.9905,-5.5012,-8.122,-4.2659,-9.7108,-7.6767,-7.5022,-4.2319,-5.9882,-2.244,-21.648,-34.0007,-32.695,-35.6553,-53.6846,-10.8184,-4.6502,-7.4263,,,,,,,,,,,,,-11.4,-40.9537,-63.5193,-0.000147016,-20.8407,-9.7743,-23.8861,-14.3681,-25.5252,-43.3779,-5.7483,-15.6176,-23.6462,,,-59.1169,-14.1233,-16.8837,-21.0555,-5.3149,-5.5378,-50.7859,-14.4893,-37.9176,-3.7507,-11.1718,-8.4774,-21.6538,-6.6362,-7.9852,-5.6991,-9.4371,-7.8117,-6.2586,-8.6242,-7.8977,-12.314,-10.9524,-10.5294,-6.3795,-9.1346,-16.4407,-58.6518,-2.1847,-9.2383,-5.1879,-10.5846,-5.9376,-4.8527,-6.5935,-4.8178,-7.1051,-5.9169,-4.2287,-8.9214,-71.8568,-2.4645,,-79.1138,-59.5223,-71.4239,-7.4151,-60.2748,-46.6248,-5.1309,11.4,-4.4551,-6.54592,,-5.19674,,102.37204,1.02116,-4.69699,0.72062,1.22065,-5.17719,5.90296,-5.91345,-5.5561,-5.5561,-6.15549,1.30332,-0.41347,-2.72468,,-2.29207,,-5.06075,-8.33081,,,,,-8.47055,-3.85372,,-8.65477,,-0.18776,-7.6261,-6.11837,-3.34823,,-4.80695,,-9.52223,-0.96759,4.13897,-1.59199,0.452,-0.52,0.046,0.186,0.00041194389934,3.8886,1.9443,0.0122259,0.010593566706,-0.010387594756,0.010799538656,0.0125358,0.021187133412,-138.40168,-50.65832,-9.30343,-37.84315,-1.47678,-8.74524,-13.23537,-60.61507,-6,-31.78808,-60.38389,2.12e-06,0.00171,0.0063914,4.21e-08,,,9.1e-05,5.41e-06,0.000200767,2.25e-06,1.32e-06,0.00737658,1.53e-05,1.35e-06,6.61e-05,0.00402237,4.46e-06,1.29e-05
120113I,,,11.4,30.0,-6.0,0.000141567,3.29e-06,2.11e-08,0.007239337,2.46e-06,7.19e-06,6.22e-07,0.000108056,2.54e-06,0.008851261,3.35e-05,0.000224789,2.42e-06,0.00171,,8.07e-06,1.2204308842319693,-5.6602,-37.2897,-20.9493,-35.9982,-56.1789,-3.007,-5.4632,-8.0365,-4.0817,-10.0273,-7.5021,-7.6702,-4.2219,-6.2651,-2.1921,-21.5757,-33.9143,-32.6214,-35.5904,-53.3969,-10.6311,-4.455,-7.7284,,,,,,,,,,,,,-11.4,-40.8569,-62.9738,-0.000166483,-20.8082,-9.6103,-23.8206,-14.3191,-25.4574,-43.2863,-5.5579,-15.9148,-24.2431,,,-58.5654,-14.4668,-16.6665,-21.0126,-5.1433,-5.6903,-50.9508,-14.7444,-38.1337,-3.7041,-11.0578,-8.3719,-21.855,-6.5679,-8.1999,-5.6487,-9.3331,-7.7421,-6.0109,-8.324,-7.4515,-12.3674,-10.5134,-10.4346,-6.1102,-9.1472,-15.9773,-58.0907,-2.1079,-9.0962,-5.0575,-10.8074,-6.0206,-4.7568,-6.7774,-4.4774,-6.7825,-6.2555,-4.0174,-8.9254,-71.2954,-2.4455,,-79.5136,-59.9819,-73.4184,-7.5732,-60.4337,-46.793,-5.3933,11.4,-4.46832,-6.78811,,-5.58476,,113.19391,1.27673,-3.69334,1.11843,1.47657,-5.42199,6.60949,-6.15838,-5.8006,-5.8006,-6.39905,1.25084,0.46326,-2.56683,,-1.7314,,-5.45653,-8.1706,,,,,-8.64357,-3.23244,,-8.63198,,0.00589,-7.01647,-5.71557,-3.3161,,-5.05175,,-9.41276,-0.74675,4.2551,-1.8013,0.449,-0.525,0.043,0.201,0.00073719922886,6.2118,3.1059,0.013486,0.011867709674,-0.011499110059,0.012236309288,0.0138879,0.023735419347,-137.90201,-50.36701,-9.10926,-37.74508,-1.46172,-8.5751,-12.76862,-60.25043,-6,-31.64921,-60.53371,2.46e-06,0.00171,0.00723934,2.11e-08,,,0.000141567,8.07e-06,0.000224789,2.54e-06,2.42e-06,0.00885126,3.35e-05,6.22e-07,0.000108056,0.00428521,3.29e-06,7.19e-06
